timestamp,Model,Data,Seed,cen_feats,lr,hidden_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,input_dim,ari_score,sil_score
2025-07-31 14:12:51,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,128,3,InfoNCE,0.1160714285714285,0.65,0.196969696969697,0.9939288811795316,0.9204819277108434,0.9557964970809008,0.916205533596838,0.5763830970252989,0.7763052208835342,0.2748226715263231,,,
2025-07-31 14:13:36,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,128,4,BootstrapLatent,0.1170212765957446,0.6111111111111112,0.1964285714285714,0.9940222032450896,0.9334402566158782,0.9627791563275436,0.9288537549407114,0.5796038638780575,0.7138242894056847,0.1851134324449004,,,
2025-07-31 14:14:33,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,128,4,JSD,0.4285714285714285,0.5,0.4615384615384615,0.9927652733118972,0.9903769045709704,0.9915696507426736,0.983399209486166,0.7265540561405676,0.7686670230776085,0.245511518159952,,,
2025-07-31 14:15:18,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,128,4,InfoNCE,0.1428571428571428,0.5555555555555556,0.2272727272727272,0.993305439330544,0.9518845228548516,0.9721539721539724,0.9462450592885376,0.5997133497133498,0.7556134723336005,0.245355351196185,,,
2025-07-31 14:16:12,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,2,BootstrapLatent,0.1351351351351351,0.5555555555555556,0.2173913043478261,0.9896013864818024,0.9224555735056544,0.9548494983277592,0.9146245059288538,0.5861204013377926,0.699290971100341,0.2985327670956615,,,
2025-07-31 14:17:02,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,2,JSD,0.1914893617021276,0.3333333333333333,0.2432432432432432,0.9852216748768472,0.9693053311793216,0.977198697068404,0.9557312252964428,0.6102209701558235,0.6814455812840303,0.118931537147344,,,
2025-07-31 14:17:49,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,2,InfoNCE,0.1639344262295081,0.7407407407407407,0.2684563758389262,0.9938757655293088,0.9176090468497576,0.9542209155816884,0.9138339920948616,0.6113386457103073,0.9007808292945612,0.3433100517087255,,,
2025-07-31 14:18:40,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,3,BootstrapLatent,0.0930232558139534,0.5714285714285714,0.16,0.9920774647887324,0.9059485530546624,0.9470588235294116,0.9003952569169961,0.5535294117647058,0.8136196600826826,0.3425739768204697,,,
2025-07-31 14:19:30,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,3,JSD,0.1,0.4285714285714285,0.1621621621621621,0.9897872340425532,0.934887459807074,0.961554361306325,0.9264822134387352,0.5618582617342436,0.7803552289082836,0.2776894433983979,,,
2025-07-31 14:20:29,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,3,InfoNCE,0.0566037735849056,0.2857142857142857,0.0944881889763779,0.9870578084555652,0.919614147909968,0.9521431543903454,0.9090909090909092,0.5233156716833617,0.7462869392129843,0.1389638373614996,,,
2025-07-31 14:21:25,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,4,BootstrapLatent,0.1052631578947368,0.4761904761904761,0.1724137931034483,0.9905982905982906,0.9316720257234726,0.96023198011599,0.9241106719367588,0.5663228866097192,0.7067447557801255,0.3043808951218335,,,
2025-07-31 14:22:19,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,4,JSD,0.0602409638554216,0.238095238095238,0.0961538461538461,0.9864636209813876,0.9372990353697748,0.9612530915086565,0.9256916996047432,0.5287034688312513,0.6286939212984228,0.0884218080880258,,,
2025-07-31 14:23:16,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,256,4,InfoNCE,0.1264367816091954,0.5238095238095238,0.2037037037037037,0.9915110356536504,0.9389067524115756,0.9644921552436004,0.9320158102766798,0.5840979294736521,0.7745751033532384,0.4183965413733268,,,
2025-07-31 14:24:12,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,2,BootstrapLatent,0.1206896551724138,0.5,0.1944444444444444,0.9878154917319408,0.9175424413904608,0.9513830678960604,0.908300395256917,0.5729137561702524,0.7009469915694653,0.2203799517589977,,,
2025-07-31 14:25:05,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,2,JSD,0.2222222222222222,0.5714285714285714,0.32,0.9899413243922884,0.9547291835084882,0.9720164609053498,0.9462450592885376,0.6460082304526749,0.7675828617623284,0.4284075224292615,,,
2025-07-31 14:26:00,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,2,InfoNCE,0.175,0.5,0.2592592592592592,0.9881856540084388,0.946645109135004,0.9669694467382328,0.9367588932806324,0.613114352998746,0.727869846402587,0.2673555438382235,,,
2025-07-31 14:27:06,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,3,BootstrapLatent,0.1392405063291139,0.7333333333333333,0.2340425531914893,0.9966273187183812,0.9456,0.9704433497536944,0.9430830039525692,0.602242951472592,0.8274666666666667,0.3274165064300505,,,
2025-07-31 14:28:11,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,3,JSD,0.0989010989010989,0.6,0.1698113207547169,0.9948892674616696,0.9344,0.9636963696369636,0.9304347826086956,0.5667538451958404,0.8578933333333334,0.1878753193789267,,,
2025-07-31 14:29:18,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,3,InfoNCE,0.0991735537190082,0.8,0.1764705882352941,0.9973776223776224,0.9128,0.953216374269006,0.9114624505928852,0.56484348125215,0.8974133333333332,0.2079416455557744,,,
2025-07-31 14:30:36,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,4,BootstrapLatent,0.1238938053097345,0.7,0.2105263157894737,0.9947916666666666,0.9204819277108434,0.9561952440550688,0.91699604743083,0.5833607799222713,0.8370281124497991,0.2778949914762648,,,
2025-07-31 14:31:52,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,4,JSD,0.1092436974789916,0.65,0.1870503597122302,0.993891797556719,0.914859437751004,0.9527394395650356,0.9106719367588932,0.5698948996386328,0.793995983935743,0.3566407782827163,,,
2025-07-31 14:33:10,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.001,512,4,InfoNCE,0.1120689655172413,0.65,0.1911764705882352,0.9939077458659704,0.9172690763052208,0.9540517961570592,0.9130434782608696,0.5726141333726473,0.7465261044176708,0.1934365640320204,,,
2025-07-31 14:33:49,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,2,BootstrapLatent,0.1379310344827586,0.631578947368421,0.2264150943396226,0.9940577249575552,0.9398073836276084,0.966171617161716,0.9351778656126484,0.5962933557506693,0.900375939849624,0.2766611614724824,,,
2025-07-31 14:34:29,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,2,JSD,0.1590909090909091,0.7368421052631579,0.2616822429906542,0.995751911639762,0.9406099518459068,0.9673957903425504,0.9375494071146244,0.6145390166666024,0.9443059896933343,0.3398295699458213,,,
2025-07-31 14:35:11,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,2,InfoNCE,0.128440366972477,0.7368421052631579,0.21875,0.995674740484429,0.9237560192616372,0.958368026644463,0.9209486166007904,0.5885590133222315,0.937800963081862,0.4393698153017978,,,
2025-07-31 14:35:54,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,3,BootstrapLatent,0.1262135922330097,0.65,0.2113821138211382,0.993975903614458,0.927710843373494,0.9597008724553386,0.9233201581027668,0.5855414931382384,0.7870281124497992,0.3750308490948632,,,
2025-07-31 14:36:36,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,3,JSD,0.1333333333333333,0.4,0.2,0.9900414937759336,0.9582329317269076,0.973877551020408,0.949407114624506,0.586938775510204,0.6812851405622491,0.1534965910610036,,,
2025-07-31 14:37:18,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,3,InfoNCE,0.0957446808510638,0.45,0.1578947368421052,0.9906063193851408,0.931726907630522,0.9602649006622516,0.9241106719367588,0.5590798187521785,0.7273092369477911,0.22655107609031,,,
2025-07-31 14:38:01,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,4,BootstrapLatent,0.1904761904761904,0.6666666666666666,0.2962962962962963,0.995008319467554,0.959101844426624,0.976725193956717,0.9549407114624506,0.6365107451265066,0.868038848792658,0.3112486084069472,,,
2025-07-31 14:38:49,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,4,JSD,0.3636363636363636,0.4444444444444444,0.3999999999999999,0.99195494770716,0.9887730553327988,0.9903614457831325,0.9810276679841896,0.6951807228915662,0.8083400160384924,0.2528672393639936,,,
2025-07-31 14:39:40,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,128,4,InfoNCE,0.3333333333333333,0.3888888888888889,0.358974358974359,0.9911575562700964,0.9887730553327988,0.9899638699317544,0.9802371541501976,0.6744691144530567,0.7528958389022543,0.2234293215289472,,,
2025-07-31 14:40:28,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,2,BootstrapLatent,0.1839080459770115,0.5925925925925926,0.2807017543859649,0.9906621392190152,0.94264943457189,0.9660596026490066,0.9351778656126484,0.6233806785174858,0.8099682881589181,0.3120934753839743,,,
2025-07-31 14:41:14,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,2,JSD,0.1685393258426966,0.5555555555555556,0.2586206896551724,0.9897959183673468,0.9402261712439418,0.9643744821872412,0.9320158102766798,0.6114975859212067,0.8134087237479806,0.3055262230762307,,,
2025-07-31 14:42:01,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,2,InfoNCE,0.1827956989247312,0.6296296296296297,0.2833333333333333,0.9914675767918087,0.938610662358643,0.9643153526970956,0.9320158102766798,0.6238243430152144,0.835547178842817,0.3004812778928079,,,
2025-07-31 14:42:51,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,3,BootstrapLatent,0.1145833333333333,0.5238095238095238,0.188034188034188,0.9914456800684346,0.9316720257234726,0.9606299212598424,0.924901185770751,0.5743320546470152,0.756507426121574,0.2793302191102156,,,
2025-07-31 14:43:41,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,3,JSD,0.0813953488372093,0.3333333333333333,0.1308411214953271,0.9881255301102628,0.9364951768488746,0.961617829137433,0.9264822134387352,0.5462294753163801,0.7585744908896035,0.1455592836664506,,,
2025-07-31 14:44:34,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,3,InfoNCE,0.0806451612903225,0.238095238095238,0.1204819277108433,0.9866999168744804,0.9541800643086816,0.9701675521046178,0.9422924901185772,0.5453247399077306,0.5863573725310061,0.076212434908087,,,
2025-07-31 14:45:29,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,4,BootstrapLatent,0.0823529411764705,0.3333333333333333,0.1320754716981132,0.988135593220339,0.9372990353697748,0.962046204620462,0.9272727272727272,0.5470608381592876,0.6618626550298576,0.1368844921541041,,,
2025-07-31 14:46:23,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,4,JSD,0.0853658536585365,0.3333333333333333,0.1359223300970874,0.9881656804733728,0.939710610932476,0.9633292130201896,0.9296442687747036,0.5496257715586385,0.6461874138723014,0.1484132459437478,,,
2025-07-31 14:47:19,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,256,4,InfoNCE,0.0853658536585365,0.3333333333333333,0.1359223300970874,0.9881656804733728,0.939710610932476,0.9633292130201896,0.9296442687747036,0.5496257715586385,0.6459003215434084,0.1147529606339674,,,
2025-07-31 14:48:15,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,512,2,BootstrapLatent,0.1518987341772152,0.4285714285714285,0.2242990654205607,0.9865092748735244,0.9458367016976555,0.9657449442839456,0.9343873517786562,0.5950220048522532,0.7139392539554221,0.1641976524302592,,,
2025-07-31 14:49:11,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,512,2,JSD,0.24,0.6428571428571429,0.3495145631067961,0.9915966386554622,0.95392077607114,0.9723939019365472,0.9470355731225296,0.6609542325216716,0.8146581591407784,0.349100164180832,,,
2025-07-31 14:50:20,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,512,2,InfoNCE,0.2025316455696202,0.5714285714285714,0.2990654205607477,0.9898819561551432,0.9490703314470492,0.9690466364011556,0.9407114624505928,0.6340560284809516,0.7924702621549832,0.2841707670267873,,,
2025-07-31 14:51:32,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,512,3,BootstrapLatent,0.0849056603773584,0.6,0.1487603305785124,0.994823123382226,0.9224,0.9572436695724368,0.9185770750988144,0.5530020000754745,0.7697599999999999,0.1891708681539179,,,
2025-07-31 14:52:37,MVGRL_node_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.0001,512,3,JSD,0.1311475409836065,0.5333333333333333,0.2105263157894736,0.994186046511628,0.9576,0.9755501222493888,0.9525691699604744,0.5930382190194312,0.7977066666666667,0.127049324057644,,,
