timestamp,Model,Data,Seed,cen_feats,lr,input_dim,hidden_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,ari_score,sil_score
2025-07-30 19:50:47,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,['dc'],0.1,4,128,1,BootstrapLatent,0.1119402985074626,0.5769230769230769,0.1875,0.9902740937223696,0.903954802259887,0.9451476793248944,0.8972332015810277,0.5663238396624473,0.8367014341590613,0.2254505016411443,,
2025-07-30 19:51:24,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,['dc'],0.1,4,128,1,BarlowTwins,0.1048951048951049,0.5769230769230769,0.1775147928994082,0.9901960784313726,0.8966908797417272,0.9411266412537062,0.8901185770750988,0.5593207170765572,0.8396504625318184,0.2719989022309791,,
2025-07-30 19:52:52,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,1,BootstrapLatent,0.1578947368421052,0.8,0.2637362637362637,0.9974768713204374,0.9488,0.972529725297253,0.9470355731225296,0.6181329945167584,0.8648,0.2780793051232162,,
2025-07-30 19:53:26,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,1,BarlowTwins,0.0580645161290322,0.6,0.1058823529411764,0.9945945945945946,0.8832,0.9355932203389832,0.8798418972332016,0.5207377866400797,0.7428266666666665,0.1438180457116377,,
2025-07-30 19:54:13,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,2,BootstrapLatent,0.0357142857142857,0.1428571428571428,0.0571428571428571,0.9900744416873448,0.9568345323741008,0.9731707317073168,0.9478260869565216,0.515156794425087,0.6559323969395912,0.0244353955664982,,
2025-07-30 19:55:54,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,2,BarlowTwins,0.0599520383693045,0.925925925925926,0.1126126126126126,0.9976415094339622,0.6833602584814217,0.8111217641418984,0.6885375494071146,0.4618671883772555,0.8556812062466344,0.1634591914702621,,
2025-07-30 20:01:32,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,1,BootstrapLatent,0.108695652173913,0.6666666666666666,0.1869158878504672,0.9957374254049446,0.9344,0.9640940982253404,0.9312252964426876,0.5755049930379038,0.8061866666666667,0.1520990526776253,,
2025-07-30 20:02:06,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,1,BarlowTwins,0.0548780487804878,0.6,0.1005586592178771,0.994550408719346,0.876,0.931518502764781,0.8727272727272727,0.516038580991329,0.73632,0.1306954512219409,,
2025-07-30 20:02:45,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,2,BootstrapLatent,0.0,0.0,0.0,0.988255033557047,0.9416466826538769,0.9643880474826032,0.9312252964426876,0.4821940237413016,0.6037455749685965,0.0154607517756595,,
2025-07-30 20:03:21,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,2,BarlowTwins,0.0164835164835164,0.2142857142857142,0.0306122448979591,0.989843028624192,0.8569144684252598,0.9185946872322194,0.849802371541502,0.4746034660650893,0.5330592668722165,0.0256994841396863,,
2025-07-30 20:04:10,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,4,128,3,BootstrapLatent,0.0530973451327433,0.9,0.1002785515320334,0.9978401727861772,0.7421686746987952,0.8512206356517733,0.7446640316205534,0.4757495935919034,0.8825301204819277,0.385111677918795,,
