timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,ari_score,sil_score
2026-03-24 20:56:46,aml_gbt_a_s2024,amlworld/AMLWORLD_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.0236215763664633,0.6309904153354633,0.0455383905925755,0.9933597792342188,0.6791329298011163,0.8067279858063311,0.6785478547854785,0.4261331881994533,0.718138487264022,0.0255145270166817,0.0,0.0
2026-03-24 20:58:41,aml_gbt_b_s2024,amlworld/AMLWORLD_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.0251723336689644,0.5191693290734825,0.0480165472408953,0.99220187051478,0.7526530933102743,0.8559838181554038,0.7498155697922734,0.4520001826981495,0.7100118153851408,0.0266735057663869,0.0,0.0
2026-03-24 21:01:45,aml_gbt_c_s2024,amlworld/AMLWORLD_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.0220792329043653,0.5591054313099042,0.0424808836023789,0.9922598014470806,0.6953462778083483,0.8176838991472348,0.6936905455251408,0.4300823913748068,0.7132481434311657,0.0245387068216954,0.0,0.0
2026-03-24 21:04:33,aml_gbt_d_s2024,amlworld/AMLWORLD_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.0248114630467571,0.5255591054313099,0.0473858562581016,0.9922352941176472,0.7458729659617954,0.8515942289137702,0.7431954960201903,0.4494900425859359,0.7328397510292785,0.0283971214143261,0.0,0.0
2026-03-24 21:06:17,aml_gbt_a_s2025,amlworld/AMLWORLD_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.0201111916847957,0.6603174603174603,0.0390335444522636,0.9930575831305758,0.6016312893081761,0.7493054280643779,0.6023490584352553,0.3941694862583208,0.6950078772337027,0.0222385923703661,0.0,0.0
2026-03-24 21:08:08,aml_gbt_b_s2025,amlworld/AMLWORLD_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.0228300667671763,0.5047619047619047,0.0436843189779517,0.9916979324658736,0.7324882075471698,0.8426086071828264,0.7297029702970297,0.4431464630803891,0.7065329564739943,0.0275809910446849,0.0,0.0
2026-03-24 21:11:12,aml_gbt_c_s2025,amlworld/AMLWORLD_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.0212600776351149,0.5650793650793651,0.040978417266187,0.9921185099956852,0.6778891509433962,0.8054410648607625,0.676509415647447,0.4232097410634747,0.6927112346510931,0.0207340198923526,0.0,0.0
2026-03-24 21:13:54,aml_gbt_d_s2025,amlworld/AMLWORLD_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.0235449735449735,0.5650793650793651,0.0452063492063492,0.9924704589172848,0.7098270440251573,0.8276841984645353,0.7080566880217434,0.4364452738354423,0.7169008934810821,0.0296269202106007,0.0,0.0
2026-03-24 21:15:37,aml_gbt_a_s2026,amlworld/AMLWORLD_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.0195079341971174,0.6442307692307693,0.0378691535961565,0.9928162314338412,0.6029359745313053,0.750247588306496,0.6034362259755387,0.3940583709513263,0.7020921010463812,0.0228660101587383,0.0,0.0
2026-03-24 21:17:27,aml_gbt_b_s2026,amlworld/AMLWORLD_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.0236418883865708,0.5112179487179487,0.0451937380463271,0.9919772733250914,0.7411075737923987,0.8483853188306356,0.7383226557949912,0.4467895284384813,0.7148985993830351,0.0260151601087175,0.0,0.0
2026-03-24 21:20:27,aml_gbt_c_s2026,amlworld/AMLWORLD_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.0222345064799459,0.5801282051282052,0.0428275658089322,0.9925629453007464,0.6871634634280549,0.8121000987052198,0.6858668219763153,0.427463832257076,0.705532058462506,0.0227881862755685,0.0,0.0
2026-03-24 21:23:03,aml_gbt_d_s2026,amlworld/AMLWORLD_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.0237357374278067,0.5400641025641025,0.0454729456213736,0.992308104631218,0.7276068073733444,0.8395881992788952,0.7253348864298195,0.4425305724501344,0.7257810508053698,0.0290928614493942,0.0,0.0
2026-03-24 21:24:45,aml_gbt_a_s2027,amlworld/AMLWORLD_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.0208726766722989,0.7094594594594594,0.0405522834797721,0.99452019880209,0.613064142346518,0.7585352222195223,0.6141720054358377,0.3995437528496472,0.7263714220426483,0.0239928466101278,0.0,0.0
2026-03-24 21:26:34,aml_gbt_b_s2027,amlworld/AMLWORLD_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.0258038258038258,0.535472972972973,0.0492350702803448,0.992989165073295,0.7649554185160454,0.8641824656379309,0.7623179965055329,0.4567087679591378,0.7530660054374654,0.0342115229863529,0.0,0.0
2026-03-24 21:29:37,aml_gbt_c_s2027,amlworld/AMLWORLD_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.0213641590510197,0.5962837837837838,0.0412503651767455,0.9931688913024838,0.6824305746494364,0.8089866713229731,0.6814404969908756,0.4251185182498593,0.7067054122792025,0.0218246038676037,0.0,0.0
2026-03-24 21:32:02,aml_gbt_d_s2027,amlworld/AMLWORLD_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.022912867676207,0.4881756756756756,0.0437712987504733,0.9922101961590868,0.7579637849090695,0.8594110115236876,0.7548631333721607,0.4515911551370805,0.7371532647085988,0.0324833304657577,0.0,0.0
2026-03-24 21:33:32,aml_bgrl_a_s2024,amlworld/AMLWORLD_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.0213810024535576,0.097444089456869,0.0350675481460189,0.9883881044865076,0.9451300998349188,0.9662752031826082,0.9348281887012232,0.5006713756643135,0.5138999203349948,0.0168473178922239,0.0,0.0
