dataset,model,seed,f1_1,pre_1,rec_1,auroc,auprc
amlnet,caregnn,2024,0.42676211453744495,0.31985142385472554,0.6410256410256411,0.7708501611383208,0.4125396130028577
amlnet,caregnn,2025,0.4399078037537043,0.3646288209606987,0.5543568464730291,0.7684062729629397,0.4114104575047523
amlnet,caregnn,2026,0.45688252521965506,0.36908517350157727,0.5994876174210076,0.77924363627083,0.4207350284575495
amlnet,caregnn,2027,0.4481012658227848,0.36067244014263883,0.5914786967418546,0.761710273315803,0.425959917610653
amlnet,pcgnn,2024,0.4544728434504792,0.43938223938223936,0.4706368899917287,0.7612851033051525,0.44434016241458935
amlnet,pcgnn,2025,0.4596310855760508,0.3615604186489058,0.6307053941908713,0.789789744836497,0.493279635115736
amlnet,pcgnn,2026,0.4645618556701031,0.37299534402483187,0.6157130657557643,0.7989941074995979,0.49769717434286076
amlnet,pcgnn,2027,0.4514126047811239,0.3591897233201581,0.6073517126148705,0.780237289264197,0.4670088674582292
