timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,ari_score,sil_score
2026-05-08 18:24:55,hof_gbt_a_s2024,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.1495995872496018,0.8645320197044335,0.2550628191153691,0.9967104745415912,0.8930727139391889,0.9420497906175852,0.8924649555284414,0.5985563048664772,0.9467932091258952,0.3724560566594541,0.0,0.0
2026-05-08 18:26:20,hof_gbt_a_s2025,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.1615144399525527,0.8695425518050306,0.2724266056918868,0.996881085544252,0.9023156909140648,0.9472440735071632,0.9016215141861788,0.6098353395995251,0.9472959014904816,0.3678380602644564,0.0,0.0
2026-05-08 18:27:44,hof_gbt_a_s2026,HOFINET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.165481140109202,0.8572726093162061,0.2774127180736044,0.9965873271946588,0.906023742973428,0.9491501385041552,0.9049865563941324,0.6132814282888798,0.9502617478834112,0.3637826279581493,0.0,0.0
2026-05-08 18:29:02,hof_gbt_a_s2027,HOFINET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.1539391122472693,0.851523332047821,0.2607412072664292,0.9963818509886476,0.8972960011284293,0.9442466145860392,0.8963130841895466,0.6024939109262342,0.9445967917171196,0.3690470308564221,0.0,0.0
2026-05-08 18:30:19,hof_gbt_b_s2024,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.5084100921105327,0.9874254602022298,0.6712195981670779,0.9997206800433088,0.9792266034862076,0.9893675229263678,0.9794011936376134,0.8302935605467228,0.9904784505044452,0.6156749408862935,0.0,0.0
2026-05-08 18:31:36,hof_gbt_b_s2025,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.5055772073646015,0.9805812589599896,0.667169142097096,0.9995710650253906,0.9792487471127894,0.9893055517962028,0.9792769714068028,0.8282373469466494,0.988494004722894,0.6173149367585831,0.0,0.0
2026-05-08 18:32:54,hof_gbt_b_s2026,HOFINET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.509392191064001,0.985208252238225,0.6715606067306417,0.999671798887571,0.9793736796531912,0.9894186452389604,0.9794978109282436,0.8304896259848009,0.9898866622430956,0.6265964314846983,0.0,0.0
2026-05-08 18:34:12,hof_gbt_b_s2027,HOFINET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.5119317424343421,0.9872734284612418,0.6742460822615337,0.9997149044497944,0.9793441004302136,0.9894246622974462,0.9795143738923516,0.83183537227949,0.9899925410550452,0.6208748129743346,0.0,0.0
2026-05-08 18:35:54,hof_gbt_c_s2024,HOFINET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.1107636303466534,0.8677728804770547,0.1964518921774347,0.9966204910890302,0.8484204885203362,0.916568524237498,0.8488325870797838,0.5565102082074664,0.934539410702514,0.2598479178276798,0.0,0.0
2026-05-08 18:37:36,hof_gbt_c_s2025,HOFINET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.1108750990407795,0.8571614753030106,0.1963518032003821,0.9963820621585489,0.8512554254176056,0.9181191028051028,0.8513805230584065,0.5572354530027426,0.93411260240252,0.251116895988965,0.0,0.0
