timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,threshold,valid_f1_1,ari_score,sil_score
2026-05-16 16:19:17,labeff_gbt_d_amlnet_r0.01_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.5445544554455446,0.4887218045112781,0.5151296829971181,0.920988697581071,0.9358162498658368,0.9283432708688244,0.875139146567718,0.7217364769329713,0.7509743946252196,0.5331145019589518,0.5,,0.0,0.0
2026-05-16 16:19:31,labeff_gbt_d_amlnet_r0.01_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.6541725601131542,0.634866163349348,0.6443747823058168,0.9431988041853512,0.9475490721870644,0.9453689335973032,0.9052875695732838,0.79487185795156,0.8932640959756577,0.7246343938948773,0.5,,0.0,0.0
2026-05-16 16:19:46,labeff_gbt_d_amlnet_r0.01_s2026,amlnet/AMLNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.6047904191616766,0.7646249139710943,0.6753799392097265,0.9617577993961758,0.9221614667095528,0.9415435139573072,0.9009276437847866,0.8084617265835168,0.9180763527153036,0.7634506542705759,0.5,,0.0,0.0
2026-05-16 16:19:59,labeff_gbt_d_amlnet_r0.01_s2027,amlnet/AMLNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.6222707423580786,0.7797537619699042,0.692167577413479,0.9640143048725972,0.9257351362953424,0.9444870250739078,0.9059369202226344,0.8183273012436934,0.918529703919484,0.7644434185639807,0.5,,0.0,0.0
2026-05-16 16:20:13,labeff_gbt_d_amlnet_r0.05_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.5789473684210527,0.827433628318584,0.6812386156648452,0.9706103993971364,0.904494382022472,0.9363867684478372,0.8939393939393939,0.8088126920563412,0.9179477326461392,0.7726048255233265,0.5,,0.0,0.0
2026-05-16 16:20:27,labeff_gbt_d_amlnet_r0.05_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.5729166666666666,0.8172362555720654,0.6736068585425597,0.969172932330827,0.9041384147767126,0.9355267932744648,0.8923232323232323,0.8045668259085123,0.915381905565586,0.7587512731445345,0.5,,0.0,0.0
2026-05-16 16:20:41,labeff_gbt_d_amlnet_r0.05_s2026,amlnet/AMLNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.5824825362708221,0.8168801808590807,0.6800501882057717,0.9697723597462372,0.909366616120378,0.938598603419215,0.896969696969697,0.8093243958124934,0.9258571999805562,0.7802206734379926,0.5,,0.0,0.0
2026-05-16 16:20:55,labeff_gbt_d_amlnet_r0.05_s2027,amlnet/AMLNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.5697036223929748,0.7728965003723008,0.6559241706161137,0.9622431294874968,0.908379104826458,0.9345356176735798,0.89,0.7952298941448468,0.8986994575641895,0.7242739896771201,0.5,,0.0,0.0
2026-05-16 16:21:09,labeff_gbt_d_amlnet_r0.10_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.5769452449567724,0.8279569892473119,0.6800271739130435,0.9705590941259732,0.9033065472269792,0.9357259825327512,0.8929545454545454,0.8078765782228973,0.9256008078000164,0.7916253057666003,0.5,,0.0,0.0
2026-05-16 16:21:23,labeff_gbt_d_amlnet_r0.10_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.5698924731182796,0.8356846473029046,0.6776581426648721,0.9718470069671548,0.8999341672152732,0.9345091605140826,0.8911363636363636,0.8060836515894774,0.9275737750594818,0.7792294589355089,0.5,,0.0,0.0
2026-05-16 16:21:37,labeff_gbt_d_amlnet_r0.10_s2026,amlnet/AMLNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.5699421965317919,0.8420153714773698,0.6797655980696312,0.973833097595474,0.9024773889107354,0.9367984216613376,0.8944318181818182,0.8082820098654844,0.926193692793656,0.7779851246817893,0.5,,0.0,0.0
2026-05-16 16:21:51,labeff_gbt_d_amlnet_r0.10_s2027,amlnet/AMLNET_NODE_FEAT,2027,None,-1,-1,-1,32,-1,BarlowTwins,0.5628775398132894,0.8563074352548037,0.6792577866136514,0.9753546353345751,0.8953044850716823,0.9336167878206008,0.89,0.8064372872171262,0.9283140333625944,0.7766613630944562,0.5,,0.0,0.0
