dataset,model,seed,f1_1,pre_1,rec_1,auroc,auprc
amlworld,consisgad,2024,0.04424449678082641,0.022961365270367427,0.6053471667996808,0.7017027730214547,0.022461860837331957
amlworld,consisgad,2025,0.045211315767585004,0.023717637932706294,0.482160457323083,0.7038325979000302,0.024553522627352352
amlworld,consisgad,2026,0.044798422503966845,0.02331136870120084,0.5724409448818898,0.700217170638731,0.02352220533508188
amlworld,consisgad,2027,0.04524447301689346,0.02346882063062729,0.6271287128712871,0.7106289430629458,0.023583417901014387
