timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,ari_score,sil_score
2026-05-09 00:37:51,feat_gbt_d_BEHAV_s2024,ATNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.5099840255591054,0.993259009592948,0.6739379013105814,0.9998502433545488,0.9792350651548484,0.9894352850649072,0.9795336973504778,0.8316865931877444,0.9911768836982658,0.6046307106424011,0.0,0.0
2026-05-09 00:39:25,feat_gbt_d_BEHAV_s2025,ATNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.506392329204954,0.9911377557669752,0.6703098144638844,0.9998041677706228,0.9790936344586992,0.9893405260915596,0.9793487442512712,0.829825170277722,0.9901908027814608,0.5988521694239317,0.0,0.0
2026-05-09 00:41:00,feat_gbt_d_BEHAV_s2026,ATNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.509121171770972,0.9922148695990658,0.672944075328904,0.9998272058611772,0.97920444962163,0.9894083766873142,0.9794812479641356,0.831176226008109,0.9910446332446092,0.6129555611649455,0.0,0.0
2026-05-09 00:42:34,feat_gbt_d_BEHAV_s2027,ATNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.512764260071799,0.9915156189741612,0.6759563559879058,0.99980991440388,0.9793243529162846,0.989461113003376,0.97958614673682,0.832708734495641,0.991096339611908,0.6005376558159057,0.0,0.0
2026-05-09 00:44:06,feat_gbt_d_PURE_s2024,ATNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.4997062087876216,0.9922219341457093,0.6646693586904607,0.9998270579384728,0.9783860777345292,0.9889903731697548,0.9786807046989128,0.8268298659301077,0.9907087267614358,0.587523328623931,0.0,0.0
2026-05-09 00:45:39,feat_gbt_d_PURE_s2025,ATNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.4980639233444904,0.9890525218297928,0.6625054561326932,0.9997579369310438,0.9784308803912224,0.9889794440691108,0.9786558602527508,0.825742450100902,0.9908804581977264,0.5949489397932393,0.0,0.0
2026-05-09 00:47:12,feat_gbt_d_PURE_s2026,ATNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.4985352516112232,0.9936421435059036,0.6639500606901335,0.9998587460686724,0.9782736844480422,0.9889484489051096,0.9786006503723906,0.8264492547976214,0.9907678928107796,0.5839452718128154,0.0,0.0
2026-05-09 00:48:45,feat_gbt_d_PURE_s2027,ATNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.5031368448568815,0.989715901786862,0.6671288072440535,0.999769420553852,0.9785513787996332,0.9890466149720498,0.9787911244596332,0.8280877111080517,0.9901352848677164,0.5801714427417203,0.0,0.0
2026-05-09 00:50:18,feat_gbt_d_FEAT_s2024,ATNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.4945881132931493,0.9892403422348977,0.6594650650304628,0.9997606862250414,0.9780053026456818,0.9887633400583148,0.9782445466440676,0.8241142025443888,0.9910638970939992,0.5884073497084674,0.0,0.0
2026-05-09 00:51:50,feat_gbt_d_FEAT_s2025,ATNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.4895286260779355,0.9839697641079108,0.6537928645652927,0.999645360420493,0.9777963286244892,0.9886001380073338,0.9779270898319964,0.8211965012863133,0.9905483962299668,0.5917890965483755,0.0,0.0
