timestamp,Model,Data,Seed,cen_feats,lr,input_dim,hidden_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,ari_score,sil_score
2025-08-01 18:20:09,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,1,BarlowTwins,0.1604938271604938,0.5652173913043478,0.25,0.991554054054054,0.9452495974235104,0.9678483099752678,0.9383399209486166,0.6089241549876339,0.7649303367639853,0.2960577100716792,,
2025-08-01 18:20:19,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,2,BarlowTwins,0.1150442477876106,0.6190476190476191,0.1940298507462686,0.9930555555555556,0.919614147909968,0.9549248747913188,0.9146245059288538,0.5744773627687938,0.8693538508651049,0.1273312726495126,,
2025-08-01 18:20:32,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,3,BarlowTwins,0.0150862068965517,0.7777777777777778,0.0295983086680761,0.9881305637982196,0.2670408981555733,0.4204545454545454,0.2743083003952569,0.2250264270613107,0.656776263031275,0.0649331359199147,,
2025-08-01 18:20:43,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,4,BarlowTwins,0.2758620689655172,0.6153846153846154,0.380952380952381,0.991714995857498,0.9661016949152542,0.9787408013082584,0.9588932806324112,0.6798465911303196,0.8431737753771652,0.2785568349707201,,
2025-08-01 18:20:55,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,5,BarlowTwins,0.0292307692307692,1.0,0.0568011958146487,1.0,0.4935794542536115,0.6609349811929071,0.5011857707509881,0.3588680885037779,0.8664568725183746,0.1977603480220386,,
2025-08-01 18:21:12,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,6,BarlowTwins,0.0127906976744186,0.9166666666666666,0.0252293577981651,0.9975308641975308,0.3224261771747805,0.4873341375150783,0.3280632411067193,0.2562817476566217,0.7063048683160416,0.0187097641433564,,
2025-08-01 18:21:25,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,7,BarlowTwins,0.0156903765690376,0.8333333333333334,0.0308008213552361,0.9902912621359224,0.2453889334402566,0.3933161953727506,0.2537549407114624,0.2120585083639934,0.6360598770382251,0.0253211680874971,,
2025-08-01 18:21:38,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,8,BarlowTwins,0.0049261083743842,0.05,0.0089686098654708,0.9821092278719398,0.8377510040160643,0.9042045947117467,0.825296442687747,0.4565866022886088,0.4990562248995984,0.0232655392242282,,
2025-08-01 18:21:57,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,32,9,BarlowTwins,0.0935251798561151,0.5909090909090909,0.1614906832298136,0.9920071047957372,0.8986323411102172,0.9430139299282396,0.893280632411067,0.5522523065790267,0.786824398449499,0.1300500768336811,,
2025-08-01 18:22:21,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,64,1,BarlowTwins,0.1232876712328767,0.5625,0.2022471910112359,0.9941275167785236,0.9487590072057646,0.9709135600163866,0.9438735177865611,0.5865803755138113,0.875925740592474,0.2267060055698133,,
2025-08-01 18:22:33,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,64,2,BarlowTwins,0.048780487804878,0.9,0.0925449871465295,0.9977678571428572,0.7180722891566265,0.8351237739374123,0.7209486166007905,0.4638343805419709,0.8841767068273092,0.2918278452984024,,
2025-08-01 18:22:50,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,64,3,BarlowTwins,0.16,0.4444444444444444,0.2352941176470588,0.9917695473251028,0.9663191659983962,0.9788789601949636,0.9588932806324112,0.6070865389210112,0.754276931301791,0.197635568739603,,
2025-08-01 18:23:02,BGRL_L2L_w_cen,HF_FND_2024_03_SAMPLE_100K_NODE_FEAT,2025,"['dc', 'cc', 'bc']",0.1,16,64,4,BarlowTwins,0.1728395061728395,0.6086956521739131,0.2692307692307692,0.9923986486486488,0.9460547504025764,0.9686727122835944,0.9399209486166008,0.6189517407571817,0.9322971364559266,0.3176927935446627,,
