timestamp,Model,Data,Seed,cen_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,ari_score,sil_score
2025-08-26 21:04:23,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,32.0,2,InfoNCE,0.0404040404040404,0.631578947368421,0.0759493670886076,0.9974217311233886,0.9047778149014368,0.948843728100911,0.903054448871182,0.5123965475947593,0.7658307981782052,0.0697812281013035,-0.0005817889206525,-0.0012045634
2025-08-26 21:10:48,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,64.0,2,InfoNCE,0.0230125523012552,0.6111111111111112,0.0443548387096774,0.9972375690607734,0.8440213760855043,0.9142547033285092,0.8426294820717132,0.4793047710190933,0.6993895197803013,0.0670044533968904,-0.0003624440197056,-0.0403961800038814
2025-08-26 21:17:09,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,128.0,2,InfoNCE,0.1208053691275167,0.782608695652174,0.2093023255813953,0.9982535801606708,0.9561726329876212,0.9767600820232398,0.9548472775564408,0.5930312038023176,0.873950863310399,0.2691974495711163,-0.0009449883909266,0.0628137663006782
2025-08-26 21:26:44,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,32.0,4,InfoNCE,0.0376569037656903,0.782608695652174,0.0718562874251497,0.9980268350434096,0.8461023753763801,0.9158066268332428,0.8456175298804781,0.4938314571291963,0.843454987126711,0.1954757055860472,8.225656653841738e-05,-0.061681680381298
2025-08-26 21:34:27,GRACE_w_org,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,,-1.0,-1,-1,,-1,InfoNCE,0.0178236397748592,0.7916666666666666,0.0348623853211009,0.9974306269270298,0.6495983935742972,0.7867855695176328,0.650730411686587,0.4108239774193668,0.7409778000892459,0.0696449071534197,-1.3981686717436954e-05,0.1510453522205352
2025-08-26 21:36:41,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,64.0,4,InfoNCE,0.04375,0.875,0.0833333333333333,0.99925705794948,0.8978638184245661,0.9458509142053446,0.897742363877822,0.5145921237693389,0.914479722963952,0.1273942296555736,-5.04299981166351e-05,0.0154295926913619
2025-08-26 21:43:27,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,128.0,4,InfoNCE,0.0,0.0,0.0,0.9920318725099602,1.0,0.996,0.99203187250996,0.498,0.585411088799643,0.0124258961484546,0.0002842168601552,-0.0588790141046047
2025-08-26 21:51:13,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,32.0,8,InfoNCE,0.0092961487383798,1.0,0.0184210526315789,0.0,0.0,0.0,0.0092961487383798,0.0092105263157894,0.5977774320183837,0.016765763896671,-0.0004132712472573,-0.039870336651802
2025-08-26 21:59:11,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,64.0,8,InfoNCE,0.0,0.0,0.0,0.9926958831341302,1.0,0.996334555148284,0.9926958831341302,0.498167277574142,0.3484265734265734,0.0057762070566517,-1.686644334660166e-05,-0.0699299126863479
2025-08-26 22:07:18,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,32,128.0,8,InfoNCE,0.0,0.0,0.0,0.9933598937583,1.0,0.9966688874083944,0.9933598937583,0.4983344437041972,0.6782169117647059,0.0186172217534933,0.0004416042843721,-0.0570255294442176
2025-08-26 22:14:05,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,32.0,2,InfoNCE,0.0545454545454545,0.9130434782608696,0.1029411764705882,0.9992386752950132,0.8782201405152225,0.9348290598290598,0.8784860557768924,0.5188851181498241,0.912847106055537,0.2872961100750342,-0.0001992532611152,-0.0384906493127346
2025-08-26 22:20:36,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,64.0,2,InfoNCE,0.0677083333333333,0.7222222222222222,0.1238095238095238,0.99822695035461,0.9402137608550434,0.9683522531819744,0.9389110225763612,0.5460808884957491,0.8058338900022267,0.1088920545779852,-0.0001678377772454,0.0141088785603642
2025-08-26 22:27:17,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,128.0,2,InfoNCE,0.0270758122743682,0.8823529411764706,0.052539404553415,0.999186330349878,0.820033388981636,0.900788556757748,0.8203851261620186,0.4766639806555816,0.8579986251595797,0.2361863467320183,5.020681271680653e-05,-0.0868271216750145
2025-08-26 22:34:27,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,32.0,4,InfoNCE,0.0,0.0,0.0,0.9943559096945552,1.0,0.9971699683702347,0.9943559096945552,0.4985849841851174,0.4262201708730236,0.0053986800708012,1.6903942094398584e-07,-0.0725782513618469
2025-08-26 22:41:52,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,64.0,4,InfoNCE,0.0,0.0,0.0,0.9950199203187252,1.0,0.9975037443834248,0.9950199203187252,0.4987518721917124,0.4250695139584028,0.0050996728779843,-1.632085293022162e-05,-0.0824091807007789
2025-08-26 22:49:19,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,128.0,4,InfoNCE,0.0102657004830917,0.9444444444444444,0.020310633213859,0.9992625368731564,0.4525718102872411,0.6229885057471264,0.4555112881806109,0.3216495694804927,0.8541898612038892,0.1104665192140078,-0.0003770388474457,-0.0822867676615715
2025-08-26 22:57:46,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,32.0,8,InfoNCE,0.0063081009296148,1.0,0.0125371164632134,0.0,0.0,0.0,0.0063081009296148,0.0062685582316067,0.6450138041394834,0.0201446253228883,-0.0002203075809796,-0.0390883535146713
2025-08-26 23:06:31,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,64.0,8,InfoNCE,0.0076361221779548,1.0,0.015156507413509,0.0,0.0,0.0,0.0076361221779548,0.0075782537067545,0.4306224271604579,0.0086016917514333,-0.0003387480621254,-0.0863741859793663
2025-08-26 23:14:44,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,64,128.0,8,InfoNCE,0.0089641434262948,1.0,0.0177690029615004,0.0,0.0,0.0,0.0089641434262948,0.0088845014807502,0.5761647744897326,0.0172856029748377,-0.0002813534987951,-0.0395694412291049
2025-08-26 23:22:04,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,32.0,2,InfoNCE,0.0289017341040462,0.8333333333333334,0.0558659217877094,0.9987966305655837,0.8316633266533067,0.9075997813012576,0.8316733067729083,0.4817328515444835,0.8681158613523343,0.0976710449891005,-0.0009491098307182,-0.0442267246544361
2025-08-26 23:29:13,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,64.0,2,InfoNCE,0.0670103092783505,0.8666666666666667,0.124401913875598,0.9992902767920512,0.9396062729396064,0.9685296646603612,0.9392430278884464,0.5464657892679797,0.9533533533533534,0.1017421076425587,-0.0003206792871487,0.0277918241918087
2025-08-26 23:36:13,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,128.0,2,InfoNCE,0.0695970695970696,0.8260869565217391,0.1283783783783784,0.9985396129974444,0.9150217464034794,0.9549581005586592,0.9143426294820716,0.5416682394685188,0.8914861739421356,0.2014948254919716,-0.0011174372172577,0.0224038232117891
2025-08-26 23:44:11,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,32.0,4,InfoNCE,0.0419580419580419,0.6,0.0784313725490196,0.9970652971386648,0.9084224598930482,0.950682056663169,0.9063745019920318,0.5145567146060943,0.7357035427807486,0.1947107968770554,-6.848770475072682e-05,-0.0821360573172569
2025-08-26 23:52:05,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,64.0,4,InfoNCE,0.0056440903054448,1.0,0.0112248266754704,0.0,0.0,0.0,0.0056440903054448,0.0056124133377352,0.5059609152509084,0.0087185271923574,-0.000408361170986,-0.0707281678915023
2025-08-27 00:00:01,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,128.0,4,InfoNCE,0.0105368790767686,1.0,0.0208540218470705,1.0,0.3406887328652624,0.5082294264339152,0.3452855245683931,0.2645417241404929,0.8557736702170002,0.1090068438586077,-0.0003831943573047,-0.0080601973459124
2025-08-27 00:08:26,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,32.0,8,InfoNCE,0.0,0.0,0.0,0.9910358565737052,1.0,0.9954977488744372,0.9910358565737052,0.4977488744372186,0.6108691606179044,0.0171097535964517,5.460384368953371e-05,-0.0710579380393028
2025-08-27 00:17:29,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,64.0,8,InfoNCE,0.0059760956175298,1.0,0.0118811881188118,0.0,0.0,0.0,0.0059760956175298,0.0059405940594059,0.4006902694277443,0.005380379073998,-7.781432466095732e-05,-0.1323098838329315
2025-08-27 00:26:34,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,4,128,128.0,8,InfoNCE,0.0043160690571049,1.0,0.008595041322314,0.0,0.0,0.0,0.0043160690571049,0.004297520661157,0.5690230076692231,0.0115461613575538,-9.852163560869376e-05,-0.096402496099472
2025-08-27 00:33:02,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,32.0,2,InfoNCE,0.0267229254571026,0.8260869565217391,0.0517711171662125,0.9982616253802694,0.7684844429575108,0.868431001890359,0.7689243027888446,0.4601010595282858,0.848197012233261,0.329717626280658,-0.0004935921284384,0.0109789259731769
2025-08-27 00:39:21,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,64.0,2,InfoNCE,0.14375,1.0,0.2513661202185792,1.0,0.9541652726664436,0.9765451121383324,0.954515272244356,0.6139556161784558,0.9957161767058926,0.6803154359561496,-0.0009335834021703,0.0751927569508552
2025-08-27 00:45:41,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,128.0,2,InfoNCE,0.03,0.8181818181818182,0.0578778135048231,0.9983416252072967,0.8053511705685619,0.8915216586449463,0.8054448871181937,0.4746997360748847,0.855784432958346,0.1793151617136033,-0.0006949313206033,0.049657505005598
2025-08-27 00:52:29,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,32.0,4,InfoNCE,0.0086912065439672,1.0,0.0172326406487582,1.0,0.3525876460767946,0.5213527524068131,0.3562416998671979,0.2692926965277857,0.7615535696749485,0.0511100457905986,-4.053928192829512e-05,-0.0282347220927476
2025-08-27 00:59:13,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,64.0,4,InfoNCE,0.1538461538461538,0.9565217391304348,0.2650602409638554,0.9996514464970372,0.9595182335229172,0.9791737794469102,0.9594953519256308,0.6221170102053828,0.975118914279896,0.3200645187895919,0.000316566486996,-0.0652870163321495
2025-08-27 01:05:56,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,128.0,4,InfoNCE,0.0054607508532423,0.3809523809523809,0.0107671601615074,0.9915966386554622,0.512871949180876,0.6760687527545175,0.5119521912350598,0.3434179564580124,0.4696868382926557,0.0084211218016835,-0.0008260028514264,-0.0157418418675661
2025-08-27 01:14:09,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,32.0,8,InfoNCE,0.0,0.0,0.0,0.9920318725099602,1.0,0.996,0.99203187250996,0.498,0.6087962962962963,0.0136407020583352,0.0007597517236282,-0.122561402618885
2025-08-27 01:22:19,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,64.0,8,InfoNCE,0.0,0.0,0.0,0.9936918990703852,1.0,0.9968359700249791,0.9936918990703852,0.4984179850124896,0.4604691648935234,0.0082686087045423,5.30716645102512e-05,-0.0675217658281326
2025-08-27 01:30:07,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,32,128.0,8,InfoNCE,0.0073041168658698,1.0,0.014502307185234,0.0,0.0,0.0,0.0073041168658698,0.007251153592617,0.3814153238066281,0.0068525011093682,0.0004673840957916,-0.0753666907548904
2025-08-27 01:36:50,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,64,32.0,2,InfoNCE,0.0808823529411764,0.9565217391304348,0.1491525423728814,0.9996350364963504,0.916359986617598,0.95618781637284,0.9166666666666666,0.5526701793728607,0.9506160268811732,0.4351307176475142,0.0002223236259432,-0.0561085641384124
2025-08-27 01:43:31,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,64,64.0,2,InfoNCE,0.0398773006134969,0.8666666666666667,0.0762463343108504,0.9992553983618764,0.8955622288955623,0.9445715291219426,0.8954183266932271,0.5104089317163966,0.8586030474919364,0.1205683297565969,1.4011828502282256e-05,-0.0759050771594047
2025-08-27 01:49:52,GRACE_w_cen,HF_FND_2024_03_SP_H1_NODE_FEAT,2025,['dc'],0.01,8,64,128.0,2,InfoNCE,0.1046511627906976,0.9,0.1875,0.9992957746478872,0.9485294117647058,0.9732510288065844,0.9482071713147412,0.5803755144032922,0.9139872994652406,0.2558301213502867,-0.0001755993662257,-0.0581196211278438
