dataset,model,seed,f1_1,pre_1,rec_1,auroc,auprc
amlworld,caregnn,2024,0.040855116294034086,0.020947218288591456,0.8234237829209896,0.711483008754227,0.023793586629744106
amlworld,caregnn,2025,0.041390045286685086,0.021258330024574244,0.7809974374137592,0.7144085698650683,0.024109383582860133
amlworld,caregnn,2026,0.04167673172391014,0.02137363665323335,0.8320866141732284,0.7088627687626586,0.02411721421888915
amlworld,caregnn,2027,0.04117696617380682,0.02115091257262174,0.7742574257425743,0.7071084147493717,0.023316707169324637
amlworld,pcgnn,2024,0.044044634518016025,0.022965329870307402,0.5363128491620112,0.7030812798166629,0.021941273919729484
amlworld,pcgnn,2025,0.0449537952463581,0.023436448094789283,0.5489848216045732,0.6986235703773421,0.023243436299368515
amlworld,pcgnn,2026,0.04358628405949717,0.022743663713167113,0.5214566929133858,0.6971910226755991,0.021446703241753094
amlworld,pcgnn,2027,0.04496677031888299,0.023383376401020943,0.5841584158415841,0.7094343909013896,0.023054083077517072
