dataset,model,seed,f1_1,pre_1,rec_1,auroc,auprc
amlnet,consisgad,2024,0.4492067909824659,0.338506711409396,0.6674937965260546,0.7881619749302615,0.48412955476904906
amlnet,consisgad,2025,0.46019247594050744,0.3547661870503597,0.6547717842323652,0.7967547988275756,0.5095499419073027
amlnet,consisgad,2026,0.46442953020134226,0.3825317855168601,0.5909479077711358,0.7946437136643973,0.502094113049505
amlnet,consisgad,2027,0.44959128065395093,0.37952846463484763,0.5513784461152882,0.7615421560609401,0.4349646696032765
