dataset,model,seed,f1_1,pre_1,rec_1,auroc,auprc
atnet,bwgnn,2024,0.370288063557321,0.2356372635672618,0.8640134819808141,0.9686427471067945,0.4440571599565848
atnet,bwgnn,2025,0.3611859838274933,0.26885350318471335,0.5501107780529129,0.8995516037438267,0.3277702857653993
atnet,bwgnn,2026,0.33546186144156753,0.2530184073365442,0.4975995847930453,0.8849168228045364,0.2823595800163003
atnet,bwgnn,2027,0.32446108170904864,0.20299780333376405,0.8078159146419849,0.9580604949801602,0.4231663869947018
atnet,gaga,2024,0.5196033210332104,0.3693039012129822,0.8761991184858698,0.9784385640661665,0.46766906099739547
atnet,gaga,2025,0.5079749646678781,0.34239056475391244,0.9837091098657631,0.9859510040366953,0.47568771065077015
atnet,gaga,2026,0.5156212735511567,0.3496119016817594,0.9818346957311535,0.9865986199304466,0.491611338502472
atnet,gaga,2027,0.5202068965517241,0.35544979030205925,0.969661910271243,0.9854883785710082,0.4682463337710519
