dataset,model,seed,f1_1,pre_1,rec_1,auroc,auprc
amlworld,bwgnn,2024,0.04828852425339599,0.0249469355266649,0.7503990422984836,0.7550456293977145,0.03042819591214334
amlworld,bwgnn,2025,0.050126491067302645,0.02610029036573032,0.6307904592943032,0.7412025615791241,0.0317334120971933
amlworld,bwgnn,2026,0.04822276131209788,0.02500455755277646,0.675,0.7418714064665397,0.029049899901729438
amlworld,bwgnn,2027,0.049458036758042986,0.02562411749105844,0.7079207920792079,0.743494003364987,0.029467797559082957
amlworld,gaga,2024,0.04556737201464561,0.02364637711816389,0.6245011971268954,0.7168310622383252,0.024847571850300357
amlworld,gaga,2025,0.04580569349152799,0.023818910054244986,0.5955056179775281,0.7030638116630931,0.024057118245396622
amlworld,gaga,2026,0.04112034049564083,0.021175555607928165,0.7074803149606299,0.7033315874246517,0.023737702019688733
amlworld,gaga,2027,0.04968476340358974,0.02611572932208723,0.5095049504950495,0.7267372544778394,0.027571576349500426
