timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,final_loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,threshold,valid_f1_1,ari_score,sil_score
2026-05-18 23:33:19,labeff_gbt_d_amlnet_r0.01_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BootstrapLatent,1.378875732421875,0.5442073170731707,0.4880382775119617,0.5145945945945946,0.9208914237431348,0.9358162498658368,0.9282938514772424,0.8750463821892394,0.7214442230359186,0.7526921991426604,0.5347429222330746,0.5,,0.0,0.0
2026-05-18 23:33:33,labeff_gbt_d_amlnet_r0.01_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BootstrapLatent,1.4382336139678955,0.6536827195467422,0.6334934797529169,0.6434297664691531,0.942997438087105,0.9475490721870644,0.945267775934942,0.9051020408163264,0.7943487712020475,0.8981687564521688,0.7260510697845747,0.5,,0.0,0.0
2026-05-18 23:33:48,labeff_gbt_d_amlnet_r0.01_s2026,amlnet/AMLNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BootstrapLatent,1.4917255640029907,0.6054495912806539,0.7646249139710943,0.6757907542579076,0.9617663499161544,0.9223758979307388,0.9416593695271454,0.901113172541744,0.8087250618925265,0.9181404754720864,0.7634847738136394,0.5,,0.0,0.0
2026-05-18 23:34:02,labeff_gbt_d_amlnet_r0.01_s2027,amlnet/AMLNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BootstrapLatent,1.386363506317139,0.622610595303113,0.7797537619699042,0.6923777710294564,0.964018326069952,0.9258424554625456,0.944544807576504,0.9060296846011132,0.8184612893029802,0.9195877006068304,0.7649501939521959,0.5,,0.0,0.0
2026-05-18 23:34:17,labeff_gbt_d_amlnet_r0.05_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BootstrapLatent,1.3784573078155518,0.577537351880474,0.8266961651917404,0.6800121322414316,0.970473677597688,0.9040262172284644,0.936072229291644,0.8934343434343435,0.8080421807665378,0.9179741445980136,0.7722849463922378,0.5,,0.0,0.0
2026-05-18 23:34:31,labeff_gbt_d_amlnet_r0.05_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BootstrapLatent,1.4389318227767944,0.575,0.8202080237741456,0.676056338028169,0.9696741854636592,0.9046060322656068,0.9360106447320672,0.8931313131313131,0.8060334913801182,0.913142049060926,0.7571105131827065,0.5,,0.0,0.0
2026-05-18 23:34:45,labeff_gbt_d_amlnet_r0.05_s2026,amlnet/AMLNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BootstrapLatent,1.4812778234481812,0.5831995719636169,0.8214016578749058,0.6821026282853567,0.9704893537542024,0.9091333255569812,0.9388099253192002,0.8973737373737374,0.8104562768022785,0.9263390759671954,0.7816206673482186,0.5,,0.0,0.0
2026-05-18 23:35:01,labeff_gbt_d_amlnet_r0.05_s2027,amlnet/AMLNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BootstrapLatent,1.3991419076919556,0.5686059275521405,0.7714072970960536,0.6546603475513428,0.9619955434513492,0.908145378053056,0.9342951608055304,0.8895959595959596,0.7944777541784367,0.9004285657973499,0.72521221953951,0.5,,0.0,0.0
2026-05-18 23:35:15,labeff_gbt_d_amlnet_r0.10_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BootstrapLatent,1.3794599771499634,0.5794338532640092,0.8296112489660876,0.682312925170068,0.9708586787381523,0.9040969569226716,0.9362892223738064,0.8938636363636364,0.8093010737719372,0.9257904015235492,0.7916420008565641,0.5,,0.0,0.0
2026-05-18 23:35:29,labeff_gbt_d_amlnet_r0.10_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BootstrapLatent,1.4268031120300293,0.5690919345741681,0.837344398340249,0.6776359973136333,0.9721075850291732,0.8994075049374588,0.9343455067706196,0.8909090909090909,0.8059907520421264,0.9274270307775098,0.7789328434674568,0.5,,0.0,0.0
2026-05-18 23:35:43,labeff_gbt_d_amlnet_r0.10_s2026,amlnet/AMLNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BootstrapLatent,1.48406183719635,0.569532602423543,0.842869342442357,0.6797520661157025,0.9739634922880996,0.9022152313540438,0.936717474142624,0.8943181818181818,0.8082347701291632,0.9261582086154018,0.7783075039344646,0.5,,0.0,0.0
2026-05-18 23:35:58,labeff_gbt_d_amlnet_r0.10_s2027,amlnet/AMLNET_NODE_FEAT,2027,None,-1,-1,-1,32,-1,BootstrapLatent,1.396727204322815,0.5641873278236914,0.8554720133667502,0.6799468791500664,0.9752326413743737,0.8959621202157043,0.9339182890046613,0.8904545454545455,0.8069325840773638,0.9278196807288509,0.7764125276476204,0.5,,0.0,0.0
