timestamp,Model,Data,Seed,struct_feats,lr,input_dim,hidden_dim,proj_dim,gconv_nlayers,loss,pre_1,rec_1,f1_1,pre_0,rec_0,f1_0,F1Mi,F1Ma,auroc,auprc,threshold,valid_f1_1,ari_score,sil_score
2026-05-16 10:41:38,aml_dgi_d_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.5566870332654447,0.6782464846980976,0.6114839671886652,0.9469086938719804,0.9139770781188248,0.9301514948384502,0.8815909090909091,0.7708177310135577,0.8670730074217226,0.7053122053410656,0.5,,0.0,0.0
2026-05-16 10:41:38,aml_dgi_d_tuned_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.6241830065359477,0.6319272125723738,0.6280312371557748,0.9412618796198522,0.9394019233302596,0.9403309817366652,0.897159090909091,0.78418110944622,0.8670730074217226,0.7053122053410656,0.709,0.6464646464646465,0.0,0.0
2026-05-16 10:41:55,aml_dgi_d_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.5661764705882353,0.7029045643153526,0.6271751203258052,0.9509857612267252,0.9145490454246216,0.9324115712463924,0.8855681818181819,0.7797933457860988,0.8735518836098218,0.7069167889595819,0.5,,0.0,0.0
2026-05-16 10:41:55,aml_dgi_d_tuned_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.5928677563150074,0.6622406639004149,0.6256370050960408,0.94539844378857,0.9278472679394338,0.9365406339291648,0.8914772727272727,0.7810888195126028,0.8735518836098218,0.7069167889595819,0.633,0.6202090592334495,0.0,0.0
2026-05-16 10:42:13,aml_dgi_d_s2026,amlnet/AMLNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.5256892230576441,0.7164816396242528,0.6064329598843513,0.9539144919489172,0.90077336479224,0.9265826198341536,0.87625,0.7665077898592525,0.8763504556246844,0.7053936185743104,0.5,,0.0,0.0
2026-05-16 10:42:13,aml_dgi_d_tuned_s2026,amlnet/AMLNET_NODE_FEAT,2026,,-1,-1,-1,32,-1,BarlowTwins,0.6730401529636711,0.601195559350982,0.6350924672981506,0.9397730203765798,0.9551710578057412,0.9474094779951896,0.9080681818181818,0.7912509726466701,0.8763504556246844,0.7053936185743104,0.862,0.6619718309859155,0.0,0.0
2026-05-16 10:42:32,aml_dgi_d_s2027,amlnet/AMLNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.5206755969714618,0.7468671679197995,0.6135895676046671,0.9572215163066498,0.8917532552939629,0.9233283399155658,0.8720454545454546,0.7684589537601165,0.8796873260796783,0.7148732647919104,0.5,,0.0,0.0
2026-05-16 10:42:32,aml_dgi_d_tuned_s2027,amlnet/AMLNET_NODE_FEAT,2027,,-1,-1,-1,32,-1,BarlowTwins,0.5905797101449275,0.6808688387635756,0.6325184322856034,0.9485175202156334,0.9256872287255032,0.9369633229048792,0.8923863636363636,0.7847408775952414,0.8796873260796783,0.7148732647919104,0.711,0.6,0.0,0.0
2026-05-16 10:42:53,aml_dgi_a_s2024,amlnet/AMLNET_NODE_FEAT,2024,,-1,-1,-1,32,-1,BarlowTwins,0.2887913841244515,0.5988420181968569,0.3896663078579117,0.9229302399491498,0.7651165854301146,0.8366464995678479,0.7422727272727273,0.6131564037128798,0.7339909620454067,0.4001712824475911,0.5,,0.0,0.0
2026-05-16 10:43:13,aml_dgi_a_s2025,amlnet/AMLNET_NODE_FEAT,2025,,-1,-1,-1,32,-1,BarlowTwins,0.2985658409387223,0.5701244813278008,0.3918996006845407,0.920295430066164,0.7874917709019091,0.8487299560096495,0.7577272727272727,0.6203147783470951,0.7417451424419319,0.4233199296504351,0.5,,0.0,0.0
